Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
SAWARIYA TRADING 41496,Nimbu Masala MRP 20,FD061800650650000D,895,Nimbu Masala MRP 20|65 GM*6.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.950585176,30,19/11/24,19/03/25,-133,-1.108333333,13.632,20,0,0,Sev Namkeen,Nimbu Masala,Nimbu Masala,460307
SAWARIYA TRADING 41496,Roll Cream Cone MRP 15,FA079200300288000D,717,Cream Cone 30 GM*2.88 KG,111290,96,Yes,5,0,14.40144014,480,0,0,0,0,0,0,0,0,0,0,0,0,1,90,5.580558056,186,13/05/25,13/05/26,287,0.78630137,9.504733333,15,4562.016,136.8818482,Roll,Roll,Roll,460307
SAWARIYA TRADING 41496,All In One MRP 10,FD012600360907200D,959,All In One MRP 10|36GM*9.072KG,111290,252,Yes,6,0,54.42764579,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,7.009078261,10,10597.9104,381.4876289,Mix/Chivra/Chanachur,All In One,All In One,460307
SAWARIYA TRADING 41496,Panga Teekha Achari MRP 10,FI350600380456003D,1634,Panga Teekha Achari MRP 10|38 GM*4.56 KG,111290,120,Yes,0,84,3.191489362,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/25,07/09/25,39,0.325,7.2561,10,609.5124,23.15776596,Bridges,Panga,Panga Teekha Achari,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Ball MRP 10,FI091200420504001D,1933,Whoopies Cheezi Ball 42 GM*5.04 KG,111290,120,Yes,1,90,8.819823604,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/05/25,26/10/25,88,0.567741935,7.256047826,10,1523.781,63.99706188,Extruded,Whoopies,Whoopies Cheezi Ball,460307
SAWARIYA TRADING 41496,Popcorn salted MRP 10,FI564600180216000D,1829,Popcorn Salted MRP 10|18GM*2.16KG,111290,120,Yes,0,20,0.359971202,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/06/25,17/06/26,322,0.882191781,6.2974,10,125.17,2.266882649,Extruded,Popcorn,Pop Corn-Salted,460307
SAWARIYA TRADING 41496,Popcorn Butter MRP 10,FI008400180216000D,1815,Popcorn Butter MRP 10|18GM*2.16KG,111290,120,Yes,0,20,0.359971202,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/05/25,31/05/26,305,0.835616438,6.30512,10,125.17,2.269661627,Extruded,Popcorn,Pop Corn Butter,460307
SAWARIYA TRADING 41496,Mexilla Sweet Thai Chilli MRP 10,FI058500400480001D,2025,Mexilla Sweet Thai Chilli 40 GM * 4.8 KG,111290,120,Yes,16,30,78,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/07/25,03/11/25,96,0.8,6.675726316,10,13017.42,520.7066526,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,460307
SAWARIYA TRADING 41496,Peeloz Choco Block-30-Gm,FI067200250500001D,2337,Peeloz Choco Block 25 GM * 5 KG,111290,200,Yes,0,190,4.75,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/06/25,23/06/26,328,0.898630137,6.3361,10,1203.859,30.096475,Confectionery,Peeloz,Peeloz Choco Block,460307
SAWARIYA TRADING 41496,Dal Biji MRP 10,FD572400381094400D,781,Shahi Dal Biji MRP 10|38GM*10.944KG,111290,288,Yes,5,227,63.33586626,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/11/25,110,0.916666667,7.009107692,10,11684.3364,443.9279074,Mixture-Premium,Shahi Dal Biji,Shahi Dal Biji,460307
SAWARIYA TRADING 41496,Panchrattan MRP 10,FD063100200720000D,774,Panchrattan MRP 10|20 GM*7.2 KG,111290,360,Yes,5,168,39.36,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/07/25,06/11/25,99,0.825,7.009111628,10,13794.1056,275.8786337,Mixture-Premium,Panchrattan,Panchrattan,460307
SAWARIYA TRADING 41496,Takatak Masala MRP 10,FI088300450810000D,1681,Takatak Masala MRP 10|45 GM*8.1 KG,111290,180,Yes,79,120,645.3645365,14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,112,0.933333333,7.17187875,10,98016.768,4628.476205,Bridges,Takatak,Takatak Masala,460307
SAWARIYA TRADING 41496,Gathiya MRP 10,FD016600450810000D,534,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,111290,180,Yes,14,96,117.7317732,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,18/11/25,111,0.888,7.009105357,10,18336.0672,825.1944021,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,460307
SAWARIYA TRADING 41496,Punjabi Tadka MRP 10,FD075200400960000D,845,Punjabi Tadka MRP 10|40GM*9.6KG,111290,240,Yes,40,192,391.68,9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,112,0.933333333,7.00912,10,68634.0864,2745.332122,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,460307
SAWARIYA TRADING 41496,Snaclite Fries MRP 10,FI227500280420000D,1903,Snac Lite Fries-10-Mrp|28 GM*4.2 KG,111290,150,Yes,9,90,40.32483898,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,7.256056818,10,10448.784,292.5993228,Extruded,Snac Lite,Snac Lite Fries,460307
SAWARIYA TRADING 41496,Snaclite Finger MRP 10,FI369100450270000D,514,Snaclite Finger MRP 10|45 GM*2.7 KG,111290,60,Yes,12,50,34.65346535,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,14/11/25,107,0.899159664,6.842675,10,5268.725,237.122401,Extruded,Snac Lite,Snac Lite Finger,460307
SAWARIYA TRADING 41496,Snaclite Soya Katori MRP 10,FI220800450432000D,490,Snaclite Soya Katori 45 GM*4.32 KG,111290,96,Yes,16,84,72.90729073,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/11/25,110,0.924369748,6.842744444,10,11084.85,498.8859586,Extruded,Snac Lite,Snac Lite Soya Katori,460307
SAWARIYA TRADING 41496,Snaclite Fun Wheel MRP 10,FI369200450360000D,1914,Snaclite Fun Wheel MRP 10|45 GM*3.6 KG,111290,80,Yes,3,30,12.15121512,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,13/11/25,106,0.848,6.842764706,10,1847.475,83.14790597,Extruded,Snac Lite,Snac Lite Fun Wheel,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Puff XXXL MRP 10,FI587500340306000D,3003,Cheese Puff XXXL 34 Gm*3.060 Kg,111290,90,Yes,3,20,9.860591635,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,18/09/25,50,0.416666667,7.2561,10,2104.269,71.54943897,Extruded,Whoopies,Whoopies Cheezi Puff,460307
SAWARIYA TRADING 41496,Malai Sev MRP 10,FD049600380950000D,910,Malai Sev 38 GM * 9.5 KG,111290,250,Yes,4,82,41.10942249,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/12/25,134,0.893333333,7.00916,10,7583.9544,288.1425198,Sev Namkeen,Malai Sev,Malai Sev,460307
SAWARIYA TRADING 41496,Palak Sev MRP 10,FD062900401000000D,912,Palak Sev MRP 10|40 GM*10 KG,111290,250,Yes,10,10,100.4,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/12/25,134,0.893333333,7.009096,10,17593.092,703.7132384,Sev Namkeen,Palak Sev,Palak Sev,460307
SAWARIYA TRADING 41496,Nimbu Masala MRP 10,FD061800401008000D,890,Nimbu Masala MRP 10|40GM*10.08KG,111290,252,Yes,10,192,108.48,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,109,0.908333333,7.009086957,10,19008.9504,760.345753,Sev Namkeen,Nimbu Masala,Nimbu Masala,460307
SAWARIYA TRADING 41496,Mini Punjabi Papad MRP 10,FD059100220396000D,1123,Mini Punjabi Papad MRP 10|22GM*3.96KG,111290,180,Yes,3,72,13.46238451,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/11/25,103,0.858333333,7.009183333,10,4289.6304,94.36032116,Mix/Chivra/Chanachur,Mini Punjabi Papad,Mini Punjabi Papad,460307
SAWARIYA TRADING 41496,Chatpata Mixture MRP 10,FD020900381094400D,1015,Chatpata Mixture MRP 10|38GM*10.944KG,111290,288,Yes,10,132,114.43769,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/07/25,05/11/25,98,0.816666667,7.009125,10,21111.7104,802.1080737,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,460307
SAWARIYA TRADING 41496,Chana Chur MRP 10,FD019500380957600D,990,Chana Chur MRP 10|38GM*9.576KG,111290,252,Yes,1,204,17.32522796,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/25,30/10/25,92,0.766666667,7.009121739,10,3196.1952,121.434632,Mix/Chivra/Chanachur,Chana Chur,Chana Chur,460307
SAWARIYA TRADING 41496,Khatta Meetha MRP 10,FD045900401008000D,1058,KhattaMeetha MRP 10|40GM*10.08KG,111290,252,Yes,20,166,208.24,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,109,0.908333333,7.009092063,10,36489.8952,1459.573331,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,460307
SAWARIYA TRADING 41496,Chips Tomato MRP 10,FI002800300450001D,2197,Chips Tomato MRP 10|30 4.5 KG,111290,150,Yes,5,140,26.70267027,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/11/25,110,0.924369748,7.25605625,10,6457.929,193.7560775,Potato Wafers,Chips,Chips Tomato,460307
SAWARIYA TRADING 41496,Chips Cream N Onion MRP 10,FI001800300450001D,2046,Chips Cream N Onion MRP 10|30 GM*4.5 KG,111290,150,Yes,16,50,73.50735074,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,25/11/25,118,0.944,7.256063158,10,17777.445,533.3739795,Potato Wafers,Chips,Chips Cream N Onion,460307
SAWARIYA TRADING 41496,Chips Pudina Treat MRP 10,FI097100300450001D,2228,Chips Pudina Treat MRP 10|30 GM*4.5 KG,111290,150,Yes,9,120,44.10441044,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,19/11/25,112,0.896,7.256053125,10,10666.467,320.0239452,Potato Wafers,Chips,Chips Pudina Treat,460307
SAWARIYA TRADING 41496,Chips Salted MRP 10,FI320900300450001D,2256,Chips Salted MRP 10|30 4.5 KG,111290,150,Yes,54,50,244.5244524,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,25/11/25,118,0.944,7.256051087,10,59137.215,1774.281919,Potato Wafers,Chips,Chips Salted,460307
SAWARIYA TRADING 41496,Chips Masala MRP 10,FI002000300450001D,2084,Chips Masala MRP 10|30 4.5 KG,111290,150,Yes,7,120,35.10351035,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/25,11/11/25,104,0.87394958,7.256057143,10,8489.637,254.713077,Potato Wafers,Chips,Chips Masala,460307
SAWARIYA TRADING 41496,Navratan Mix MRP 10,FD061700401200000D,1153,Navratan Mix MRP 10|40 GM*12 KG,111290,300,Yes,25,132,305.28,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/11/25,110,0.916666667,7.009007059,10,53494.2144,2139.709675,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,460307
SAWARIYA TRADING 41496,kaju Mixture MRP 10,FD043500220660000D,314,Kaju Mixture MRP 10|22GM*6.6KG,111290,300,Yes,6,96,41.70699516,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,107,0.891666667,7.00919,10,13289.4432,292.3322534,Mixture-Premium,Kaju Mixture,Kaju Mixture,460307
SAWARIYA TRADING 41496,Chatpata Matar MRP 10,FE040000421260000D,1357,Heeng Jeera Matar MRP 10|42 GM*12.6 KG,111290,300,Yes,2,206,33.85132297,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/06/25,25/10/25,87,0.725,7.009105263,10,5649.4152,237.267486,Matar,Matar,Heeng Jeera Matar,460307
SAWARIYA TRADING 41496,Moong Dal MRP 10,FD060300351050002D,817,Moong Dal MRP 10|35 GM*10.5 KG,111290,300,Yes,20,143,215.0157508,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/12/25,133,0.886666667,7.009106522,10,43057.5156,1507.068301,Namkeen Dal,Moong Dal,Moong Dal,460307
SAWARIYA TRADING 41496,Chana Cracker H.J. MRP 10,FD019800381140000D,302,ChanaCrackerHeengJeeraMRP 10|38GM*11.4KG,111290,300,Yes,8,206,99.01215805,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,115,0.958333333,7.476797872,10,19483.759,740.2938927,Namkeen Dal,Chana Cracker,Chana Cracker-Heeng Jeera,460307
SAWARIYA TRADING 41496,Peanut Salted MRP 10,FE081200341020001D,1504,Salted Peanut MRP 10|34 GM*10.2 KG,111290,300,Yes,33,240,344.7806868,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/11/25,107,0.891666667,7.009107463,10,71073.288,2416.604885,Peanuts,Salted Peanut,Salted Peanut,460307
SAWARIYA TRADING 41496,Nut Cracker Curry Pepper MRP 10,FE061900361080000D,1417,Nut Cracker Curry Pepper 36 GM * 10.8 KG,111290,300,Yes,0,168,6.047516199,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/25,17/09/25,49,0.408333333,7.009066667,10,1177.5456,42.3874442,Peanuts,Nut Cracker,Nut Cracker,460307
SAWARIYA TRADING 41496,Nut Cracker MRP 10,FE061900401200000D,1410,Nut Cracker MRP 10|40 GM*12 KG,111290,300,Yes,23,168,282.72,7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,10/11/25,103,0.865546218,7.009101031,10,49541.0256,1981.613043,Peanuts,Nut Cracker,Nut Cracker,460307
SAWARIYA TRADING 41496,Gup Shup Peanut MRP 10,FE039200381140000D,1383,Gup Shup Peanut MRP 10|38 GM*11.4 KG,111290,300,Yes,5,0,56.99088146,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,14/11/25,107,0.899159664,7.009126316,10,10513.8,399.456287,Peanuts,Gup Shup,Gup Shup Peanut,460307
SAWARIYA TRADING 41496,Peanut Roasted(Crushed)MRP10,FE077200341020000D,1491,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,111290,300,Yes,7,84,74.26045563,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/07/25,04/11/25,97,0.808333333,7.009104167,10,15308.0928,520.499269,Peanuts,Roasted (Crushed),Roasted (Crushed) Peanut,460307
SAWARIYA TRADING 41496,Bhujia MRP 10,FD092200351050000D,561,Bhujia MRP 10|35GM*10.5KG,111290,300,Yes,34,180,363.3181659,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/11/25,103,0.858333333,7.0092,10,72755.496,2546.569688,Bhujia Sev,Bhujia Sev,Bhujia,460307
SAWARIYA TRADING 41496,Lite Mixture MRP 10,FD048300421260000D,720,Lite Mixture MRP 10|42 GM*12.6 KG,111290,300,Yes,21,84,268.1226375,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,112,0.933333333,7.0092,10,44746.7328,1879.325191,Lite Namkeen,Lite Mixture,Lite Mixture,460307
SAWARIYA TRADING 41496,Chana Dal MRP 10,FD020000401200000D,789,Chatpata Dal 40*12,111290,300,Yes,9,84,111.36,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/12/25,142,0.946666667,7.0092,10,19513.6128,780.544512,Namkeen Dal,Chana Dal,Chana Dal,460307
SAWARIYA TRADING 41496,Aloo Bhujia Plain MRP 10,FD092100401200000D,438,Aloo Bhujia MRP 10|40 GM*12 KG,111290,300,Yes,40,0,480,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,112,0.933333333,7.0092,10,84110.4,3364.416,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,460307
SAWARIYA TRADING 41496,Nut Crunchies BBQ Bash 38gm,FE589400381140000D,3015,Nut Crunch. BBQ bash MRP 10/38 GM*11.4Kg,111290,300,Yes,5,0,56.99088146,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,08/10/25,70,0.583333333,7.0092,10,10513.8,399.4604863,Peanuts,Nut Cracker,Nut Crunchies BBQ Bash,460307
SAWARIYA TRADING 41496,Soya Sticks MRP 10,FD084200400760000D,932,Soya Sticks MRP 10|40 GM*7.6 KG,111290,190,Yes,0,180,7.2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/05/25,14/09/25,46,0.383333333,7.0092,10,1261.656,50.46624,Soya Snacks,Soya Sticks,Soya Sticks,460307
SAWARIYA TRADING 41496,Whoopies Puffcorn (Cheese) MRP 5,FI009100170326400D,476,WhoopiesPuffcorn(Cheese)17GM*3.264KG,111290,192,Yes,0,1,0.01700102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/05/25,21/09/25,53,0.4140625,3.337355556,5,3.337,0.056738449,Extruded,Whoopies,Puffcorn (Cheese),460307
SAWARIYA TRADING 41496,Snac Lite Pipes MRP 5,FI586000200288000D,1545,Snac Lite Pipes 20 GM * 2.88 KG,111290,144,Yes,0,96,1.92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,18/09/25,50,0.416666667,3.4213,5,328.4448,6.568896,Extruded,Snac Lite,Snac Lite Fun Pipes Salted,460307
SAWARIYA TRADING 41496,Snaclite Fun Wheel MRP 5,FI369200200288001D,1525,Snac Lite Fun Wheel 20 GM * 2.88 KG,111290,144,Yes,3,114,10.92,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/11/25,101,0.841666667,3.4212,5,1868.0298,37.359504,Extruded,Snac Lite,Snac Lite Fun Wheel,460307
SAWARIYA TRADING 41496,Snaclite Finger MRP 5,FI369100200288001D,1442,Snac Lite Finger 20 GM * 2.88 KG,111290,144,Yes,7,14,20.44,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/06/25,28/10/25,90,0.687022901,3.42127,5,3496.5686,69.9307588,Extruded,Snac Lite,Snac Lite Finger,460307
SAWARIYA TRADING 41496,Snaclite Soya Katori MRP 5,FI220800200288001D,1893,Snac Lite Soya Katori 20 GM * 2.88 KG,111290,144,Yes,14,72,41.76,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,23/11/25,116,0.966666667,3.421211111,5,7143.6744,142.869776,Extruded,Snac Lite,Snac Lite Soya Katori,460307
SAWARIYA TRADING 41496,Punjabi Tadka MRP 5,FD075200200864000D,858,Punjabi Tadka 20GM*8.64 KG,111290,432,Yes,95,288,826.56,41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,109,0.908333333,3.504778125,5,144838.1088,2896.909407,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,460307
SAWARIYA TRADING 41496,Chana Cracker H.J. MRP 5,FE019600180972000D,1295,Chana Cracker H.J. MRP 5|18GM*9.72KG,111290,540,Yes,5,204,52.26781857,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/12/25,137,0.913333333,3.738076471,5,10855.7328,195.3811028,Chana,Chana Cracker,Chana Cracker Heeng Jeera,460307
SAWARIYA TRADING 41496,Chatpata Mixture MRP 5,FD020900180756000D,1018,Chatpata Mixture MRP 5|18GM*7.56KG,111290,420,Yes,30,12,226.9978402,12612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,23/11/25,116,0.966666667,3.50482069,5,44200.0152,795.5867267,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,460307
SAWARIYA TRADING 41496,Sev Murmura MRP 5,FD050200240720000D,747,Sev Murmura Masala MRP 5|24GM*7.2KG,111290,300,Yes,0,12,0.287976962,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/04/25,17/08/25,18,0.15,3.5046,5,42.0552,1.00924406,Lite Namkeen,Sev Murmura,Masala,460307
SAWARIYA TRADING 41496,Mexilla Jalapeno 18 Gm,FI058200180345601D,682,Mexilla JALAPENO 18 GM*3.456 KG,111290,192,Yes,5,24,17.71058315,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,23/09/25,55,0.44,3.3378,5,3284.3952,59.11438445,Mexilla,Mexilla,Mexilla JALAPENO,460307
SAWARIYA TRADING 41496,Mexilla Mexican Tomato MRP 5,FI058300180345602D,1992,Mexilla Mexican Tomato 18 GM*3.456 KG,111290,192,Yes,0,136,2.447804176,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/02/25,07/10/25,69,0.2875,3.337266667,5,453.832,8.168975282,Mexilla,Mexilla,Mexilla Mexican Tomato,460307
SAWARIYA TRADING 41496,Mexilla Sweet Thai Chilli MRP 5,FI058500180345602D,2035,Mexilla Sweet Thai Chilli 18 GM*3.456 KG,111290,192,Yes,11,156,40.82073434,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,13/11/25,106,0.883333333,3.337434146,5,7570.1304,136.2365127,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,460307
SAWARIYA TRADING 41496,Takatak Masala MRP 5,FI088300200480001D,1710,Takatak Masala MRP 5|20 GM*4.8 KG,111290,240,Yes,56,96,270.72,13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,108,0.9,3.597887097,5,46581.4368,974.0199948,Bridges,Takatak,Takatak Masala,460307
SAWARIYA TRADING 41496,Takatak Mango Achari MRP 5,FI088200200480000D,1676,Takatak Mango Achari MRP 5|20 GM*4.8 KG,111290,240,Yes,2,228,14.16,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,11/10/25,73,0.608333333,3.4413,5,2436.4404,48.728808,Bridges,Takatak,Takatak Mango Achari,460307
SAWARIYA TRADING 41496,Fatafat Bhel MRP 5,FD029000200720000D,1034,Fatafat Bhel MRP 5|20GM*7.2KG,111290,360,Yes,0,204,4.08,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,19/10/25,81,0.48502994,3.5049,5,714.9384,14.299992,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,460307
SAWARIYA TRADING 41496,Lite Mixture MRP 5,FD048300200720000D,723,Lite Mixture MRP 5|20GM*7.2KG,111290,360,Yes,25,348,186.96,9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,3.50472439,5,32761.0008,655.243272,Lite Namkeen,Lite Mixture,Lite Mixture,460307
SAWARIYA TRADING 41496,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,18,348,150.1979762,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,13/12/25,136,0.906666667,3.504614286,5,23929.4088,526.3859732,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,460307
SAWARIYA TRADING 41496,Chips Siracha MRP 5,FI564400130312001D,2283,Chips Siracha MRP 5|13 GM*3.12 KG,111290,240,Yes,3,172,11.59646386,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/05/25,21/09/25,53,0.424,3.628,5,3236.176,42.07197088,Potato Wafers,Chips,Chips Siracha,460307
SAWARIYA TRADING 41496,Chips Tomato MRP 5,FI002800130312001D,2207,Chips Tomato MRP 5|13 GM*3.12 KG,111290,240,Yes,4,220,15.34061362,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,07/10/25,69,0.579831933,3.628,5,4281.04,55.65574623,Potato Wafers,Chips,Chips Tomato,460307
SAWARIYA TRADING 41496,Chips Masala MRP 5,FI002000130312001D,2102,Chips Masala MRP 5|13 GM*3.12 KG,111290,240,Yes,2,120,7.800312012,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,28/10/25,90,0.656934307,3.628,5,2176.8,28.29953198,Potato Wafers,Chips,Chips Masala,460307
SAWARIYA TRADING 41496,Chips Cream N Onion MRP 5,FI001800130312001D,2062,Chips Cream N Onion MRP 5|13 GM*3.12 KG,111290,240,Yes,3,106,10.73842954,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,113,0.941666667,3.628,5,2996.728,38.95902236,Potato Wafers,Chips,Chips Cream N Onion,460307
SAWARIYA TRADING 41496,Chips Salted MRP 5,FI002400130312000D,2153,Chips Salted MRP 5|13 GM*3.12 KG,111290,240,Yes,27,24,84.55538222,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,111,0.925,3.628,5,23596.512,306.7669267,Potato Wafers,Chips,Chips Salted,460307
SAWARIYA TRADING 41496,Chips Pudina Treat MRP 5,FI002200130312000D,2134,Chips Pudina Treat MRP 5|13 GM*3.12 KG,111290,240,Yes,6,228,21.68486739,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,16/10/25,78,0.65,3.628,5,6051.504,78.67269891,Potato Wafers,Chips,Chips Pudina Treat,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Ball MRP 5,FI091200180324001D,1935,Whoopies Cheezi Ball MRP5|18 GM*3.24 KG,111290,180,Yes,9,108,31.10151188,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/07/25,03/11/25,96,0.8,3.628,5,6269.184,112.8362851,Extruded,Whoopies,Whoopies Cheezi Ball,460307
SAWARIYA TRADING 41496,Panga Teekha Achari MRP 5,FI350600160307201D,1646,Panga Teekha Achari MRP 5|16 GM*3.072 KG,111290,192,Yes,8,48,25.344,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,02/09/25,34,0.283333333,3.628,5,5746.752,91.948032,Bridges,Panga,Panga Teekha Achari,460307
SAWARIYA TRADING 41496,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,3,100,10.816,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/25,17/09/25,49,0.408333333,3.628,5,2452.528,39.240448,Bridges,Panga,Panga Tangy Tomato,460307
